gen 	nevals	avg     	std     	min   	max   
465 	200   	-103.883	1.17086 	-120.4	-103.8
466 	200   	-103.883	1.17086 	-120.4	-103.8
467 	200   	-103.883	1.17086 	-120.4	-103.8
468 	200   	-103.883	1.17086 	-120.4	-103.8
469 	200   	-103.883	1.17086 	-120.4	-103.8
470 	200   	-103.883	1.17086 	-120.4	-103.8
471 	200   	-103.883	1.17086 	-120.4	-103.8
472 	200   	-103.883	1.17086 	-120.4	-103.8
473 	200   	-103.883	1.17086 	-120.4	-103.8
474 	200   	-103.883	1.17086 	-120.4	-103.8
475 	200   	-103.883	1.17086 	-120.4	-103.8
476 	200   	-103.883	1.17086 	-120.4	-103.8
477 	200   	-103.883	1.17086 	-120.4	-103.8
478 	200   	-103.883	1.17086 	-120.4	-103.8
479 	200   	-103.883	1.17086 	-120.4	-103.8
480 	200   	-103.883	1.17086 	-120.4	-103.8
481 	200   	-103.883	1.17086 	-120.4	-103.8
482 	200   	-103.883	1.17086 	-120.4	-103.8
483 	200   	-103.883	1.17086 	-120.4	-103.8
484 	200   	-103.883	1.17086 	-120.4	-103.8
485 	200   	-103.883	1.17086 	-120.4	-103.8
486 	200   	-103.883	1.17086 	-120.4	-103.8
487 	200   	-103.883	1.17086 	-120.4	-103.8
488 	200   	-103.883	1.17086 	-120.4	-103.8
489 	200   	-103.883	1.17086 	-120.4	-103.8
490 	200   	-103.883	1.17086 	-120.4	-103.8
491 	200   	-103.883	1.17086 	-120.4	-103.8
492 	200   	-103.883	1.17086 	-120.4	-103.8
493 	200   	-103.883	1.17086 	-120.4	-103.8
494 	200   	-103.883	1.17086 	-120.4	-103.8
495 	200   	-103.883	1.17086 	-120.4	-103.8
496 	200   	-103.883	1.17086 	-120.4	-103.8
497 	200   	-103.883	1.17086 	-120.4	-103.8
498 	200   	-103.883	1.17086 	-120.4	-103.8
499 	200   	-103.883	1.17086 	-120.4	-103.8
500 	200   	-103.883	1.17086 	-120.4	-103.8
501 	200   	-103.883	1.17086 	-120.4	-103.8
502 	200   	-103.883	1.17086 	-120.4	-103.8
503 	200   	-103.883	1.17086 	-120.4	-103.8
504 	200   	-103.883	1.17086 	-120.4	-103.8
505 	200   	-103.883	1.17086 	-120.4	-103.8
506 	200   	-103.883	1.17086 	-120.4	-103.8
507 	200   	-103.883	1.17086 	-120.4	-103.8
508 	200   	-103.883	1.17086 	-120.4	-103.8
509 	200   	-103.883	1.17086 	-120.4	-103.8
510 	200   	-103.883	1.17086 	-120.4	-103.8
511 	200   	-103.883	1.17086 	-120.4	-103.8
512 	200   	-103.883	1.17086 	-120.4	-103.8
513 	200   	-103.883	1.17086 	-120.4	-103.8
514 	200   	-103.883	1.17086 	-120.4	-103.8
515 	200   	-103.883	1.17086 	-120.4	-103.8
516 	200   	-103.883	1.17086 	-120.4	-103.8
